seller_id,seller_city,seller_state,total_orders,total_items_sold,product_revenue,freight_revenue,total_revenue,avg_item_total_value,late_delivery_item_rows
1e26c56af8d48424e1df0140a2401f83,jaguariuna,SP,2,2,258.9,33.49,292.39,146.2,0
880eda903e719a5f179f7e9fceb3a69d,ipua,SP,1,1,249.0,42.72,291.72,291.72,0
1e47defeeadeca0e9a18fa5a9311e735,catanduva,SP,3,3,234.12,57.5,291.62,97.21,0
8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,5,5,199.5,91.45,290.95,58.19,0
42b6488f5b8246d9141712abd4b1b693,maringa,PR,2,2,247.99,41.81,289.8,144.9,0
bab0a8cd684e41ba6e2637dca0979d3b,rio de janeiro,RJ,1,1,269.9,19.14,289.04,289.04,0
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,2,2,250.0,38.63,288.63,144.32,1
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,SP,3,3,246.0,42.01,288.01,96.0,1
10cdd491d1dbea8fb4ead97b19c334ce,santa rita do sapucai,MG,3,3,208.9,78.86,287.76,95.92,0
6548c2550b6e2d8f18053216e1c7b6f3,diadema,SP,3,5,217.7,69.85,287.55,57.51,0
e88f7a2995ba184710d339c5c4bf2e30,votuporanga,SP,2,2,251.6,35.91,287.51,143.76,0
57fe6232e67823593374a2281d7a8af8,capivari,SP,8,8,178.68,105.36,284.04,35.51,0
ec5c1d94df153d473b37f880977ae58e,rio de janeiro,SP,2,3,199.67,84.07,283.74,94.58,0
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,1,1,264.0,19.73,283.73,283.73,0
ae45ad30c2d2e5913094769690a239d2,franca,SP,1,2,251.8,31.26,283.06,141.53,0
50bf89f1349bc0409a268c3a49678009,jaci,SP,1,1,179.9,102.57,282.47,282.47,0
b57e8460909fa137df7951b4a3b5ea84,porto alegre,RS,1,2,198.0,84.14,282.14,141.07,0
2d2322d842118867781fc737e96d59a1,sao paulo,SP,8,10,176.4,104.97,281.37,28.14,1
984c273121e743dd14767befe6cb17f5,americana,SP,1,1,259.6,21.31,280.91,280.91,1
4ea2f12dbe91deeacd2c1e74f069a6e6,sao paulo,SP,4,6,210.2,70.07,280.27,46.71,0
23ca5f678e0b3ea6c630b30fa8bf51ea,sao paulo,SP,6,7,183.0,96.39,279.39,39.91,0
5e25c632f9db6cfb8bc100421c2737b6,chapeco,SC,1,1,259.0,19.91,278.91,278.91,0
e45edf75f568ed2f93f78d060e246e25,rio de janeiro,RJ,6,7,164.3,113.92,278.22,39.75,1
5d505d2298ad549e4e4e835562fa0c1e,birigui,SP,2,2,249.8,28.34,278.14,139.07,0
954e95f20808d7e5d11f0de292d078e0,joao monlevade,MG,3,4,158.78,119.18,277.96,69.49,0
70f7e8018e3d46c748c92f026aa2585a,sao paulo,SP,1,2,239.8,37.88,277.68,138.84,0
3fadb4cba4c35bce6a7eaf9872d5623a,caxias do sul,RS,3,5,209.5,68.02,277.52,55.5,0
75745ef7bc7d4f3ea3380f6f5303f514,brasilia,DF,3,3,228.4,48.92,277.32,92.44,0
0af977692321d895349eded183341d28,santos,SP,2,2,257.75,19.47,277.22,138.61,0
3d49bfdd1b43a7fe169b3740067acc61,montes claros,MG,3,3,215.0,61.82,276.82,92.27,0
d6cd01c59123df02fc226eadbadb5f89,sao paulo,SP,2,3,244.9,31.21,276.11,92.04,0
ad8b531ae67582f096925cff5630d0d1,castro,PR,3,3,208.35,67.56,275.91,91.97,0
05e107217c7266362fd44b75b2cd4cc4,sao paulo - sp,SP,5,8,193.38,82.01,275.39,34.42,4
5e9f5bd34e0830569f05c9d4f56e04a8,porto alegre,RS,2,2,239.98,34.88,274.86,137.43,0
37ceb404da208418c9032f0674e57804,sao paulo,SP,1,3,204.93,69.18,274.11,91.37,0
e64882b4ef12aee8d0faca4db5b681f4,goiania,GO,1,2,230.0,43.22,273.22,136.61,0
929f342384a6607afe143d789ade1316,londrina,PR,4,4,209.4,63.36,272.76,68.19,0
c0aff2da32c17759d30b22fb0af6649d,florianopolis,SC,4,5,188.8,83.53,272.33,54.47,0
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,3,3,231.9,38.59,270.49,90.16,0
578460d8319c51dab351cd9db95eadfe,goiania,GO,1,1,235.0,35.45,270.45,270.45,0
28c7d8743fbc8679f484868cc0fcaefb,itaporanga,SP,3,3,201.5,68.86,270.36,90.12,0
4c1c7281388a33dd06daac44f9fadbd1,marilia,SP,5,5,188.32,81.59,269.91,53.98,0
e5d4b2b0c3bca22085f7a19a28de0c42,joinville,SC,4,4,205.8,63.76,269.56,67.39,1
001e6ad469a905060d959994f1b41e4f,sao goncalo,RJ,1,1,250.0,17.94,267.94,267.94,0
4e2627090e6e5b9fabba883a37897683,belo horizonte,MG,2,5,199.5,68.12,267.62,53.52,0
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,3,3,183.0,84.39,267.39,89.13,0
4b90495391ac0bd181a80a459df1e718,bage,RS,1,1,248.0,18.11,266.11,266.11,0
33ab10be054370c254ddfcf0a6253422,rio de janeiro,RJ,4,4,213.2,52.33,265.53,66.38,0
cb32766839f443db85c82a43c4a6c19e,rio claro,SP,2,2,234.0,31.51,265.51,132.76,0
f8e2c1b59cd4225a3e4fd0d013a76b93,ribeirao preto,SP,2,3,219.8,44.63,264.43,88.14,0
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,1,2,199.8,64.44,264.24,132.12,2
f3975e8a41157005d4bcbb358678cd9b,pinhalzinho,SC,2,2,178.8,83.98,262.78,131.39,0
efb628aa07c8ca93d7db0d85b91a4f5a,nova iguacu,RJ,1,1,204.0,58.1,262.1,262.1,1
fec6912baad85d41729669edd6b4d3b8,ribeirao preto,SP,1,1,210.0,51.97,261.97,261.97,0
615c3462099ffa940d37b17dfda19594,rio de janeiro,RJ,2,2,229.0,32.05,261.05,130.53,0
762fafdaa57a532ee0119731697579dd,itu,SP,5,5,206.7,54.17,260.87,52.17,0
4ce8b55b4bfa4659184e7becc1fba3f2,fazenda rio grande,PR,2,2,199.0,59.87,258.87,129.44,0
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,6,6,183.0,75.7,258.7,43.12,1
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,2,3,224.34,34.2,258.54,86.18,0
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,4,4,157.96,100.16,258.12,64.53,0
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,2,2,223.9,33.56,257.46,128.73,0
7f5e4d5efad7e44b91115dd1decb65f3,jacarei / sao paulo,SP,3,9,179.9,77.42,257.32,28.59,0
5a9c0859cb00fd8aa4db443837f0a700,treze tilias,SC,2,2,208.0,47.59,255.59,127.8,0
e0a3c37054ade6478d923a6efc10f308,camboriu,SC,2,2,219.8,35.18,254.98,127.49,0
269c5fc9fcadee614364c3620c30a1f9,guarulhos,SP,3,6,209.6,45.12,254.72,42.45,2
d1a5cc844736958c11b8efab9a2b4c87,curitiba,PR,1,1,237.6,16.41,254.01,254.01,1
3bfad056cf05c00dabe2f895925d83b1,osasco,SP,1,5,206.65,46.7,253.35,50.67,0
8d92f3ea807b89465643c219455e7369,sao paulo,SP,3,8,121.2,131.57,252.77,31.6,7
1746c1ae87ac63d530c7c943d0ac42e2,santana de parnaiba,SP,1,1,229.9,22.45,252.35,252.35,0
4ce6e5f6c52515177e18c1c9361d8677,sao bernardo do campo,SP,1,1,226.6,25.67,252.27,252.27,0
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,PR,3,3,200.6,51.32,251.92,83.97,0
740205fedfe4e90ca6857bc77db0f2b4,caxias do sul,SP,1,1,229.9,21.93,251.83,251.83,0
b05b432bf68945d4d9783f9e3ca29ee8,birigui,SP,2,2,224.8,26.09,250.89,125.45,0
e59e575a175fadcadf8479e191770425,nova iguacu,RJ,1,1,199.9,50.98,250.88,250.88,0
fe8055980a4ff7f64ed889c2b5926929,curitiba,PR,3,3,196.7,53.28,249.98,83.33,0
72431a818f97fe6ab9c81eee3e297e54,rio das pedras,SP,1,1,229.9,19.49,249.39,249.39,0
a663d9c3797e90eac99ff60939416a56,sao paulo,SP,1,1,235.0,14.08,249.08,249.08,0
bec568278124768c474ee90971ca94d1,sao paulo,SP,2,2,219.9,29.16,249.06,124.53,0
74c7dec0a384d8a05950e629bd23bde9,mogi guacu,SP,5,5,187.68,61.2,248.88,49.78,0
a0a14e50070f3225b3eabba5b85da517,curitiba,PR,4,4,176.2,72.44,248.64,62.16,0
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,MS,2,2,183.2,65.22,248.42,124.21,1
50770d25768b0486d89be26afca3108f,santo andre,SP,6,6,171.77,76.09,247.86,41.31,1
809413606dbfe5deefd2db646693ef67,sao paulo,SP,3,5,196.68,50.37,247.05,49.41,0
643c01d7c56a724bec0454f4780e8a3e,joinville,SC,2,2,205.55,41.1,246.65,123.33,0
3442f8959a84dea7ee197c632cb2df15,campinas,SP,3,3,218.7,27.9,246.6,82.2,1
538caafddff204241cecbf3a02e6b3cf,sao paulo,SP,9,9,148.3,98.19,246.49,27.39,4
bcc9dd23e2a8bd8267cf92b19304a1b9,ibitinga,SP,3,3,202.79,43.43,246.22,82.07,2
edf3fabebcc20f7463cc9c53da932ea8,sao paulo,SP,1,1,219.9,24.12,244.02,244.02,1
bff9deb0ec77d437f3305a79cf25529e,limeira,SP,5,5,161.95,80.79,242.74,48.55,0
778323240ce2830d68aab11794e00bfb,sao paulo,SP,3,3,189.98,52.45,242.43,80.81,0
63b9ae557efed31d1f7687917d248a8d,sao jose do rio pardo,SP,5,7,139.5,102.81,242.31,34.62,0
2075d8cd4dd63ff12df0749a5866bb06,curitiba,PR,3,3,184.7,57.53,242.23,80.74,0
b01c2b7b8599b325103ebcddc67413e1,venancio aires,RS,4,4,169.45,72.67,242.12,60.53,0
7e3dde9ffba72d5340f9aaf09b4424be,cambe,PR,1,1,220.0,22.03,242.03,242.03,0
90b57083da5d803237da74daec6dcb2b,curitiba,PR,2,2,206.9,34.31,241.21,120.61,0
a218df5c097b0ca409cfaac1488cc7f6,araraquara,SP,4,4,130.69,110.01,240.7,60.18,0
eec3469d83e142f9a104886655338c37,bauru,SP,4,4,185.7,54.74,240.44,60.11,0
034b9387752bfa309f350a70cd45ffa3,blumenau,SC,8,8,96.0,144.26,240.26,30.03,0
762ed976527cddf02787edba70fffa2a,londrina,PR,3,4,179.8,60.32,240.12,60.03,0
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,SP,3,3,195.74,44.32,240.06,80.02,0
586a871d4f1221763fddb6ceefdeb95e,porto alegre,RS,1,2,198.0,41.48,239.48,119.74,2
31e60bf8d103ce47932a85f5562deb16,goiania,GO,1,1,181.0,58.04,239.04,239.04,0
7d948535954aaf8c5d39db007f74372e,guaruja,SP,4,4,194.0,43.8,237.8,59.45,0
b5f49fe968dff6b112861e6cd8e192ef,curitiba,PR,1,2,194.7,42.97,237.67,118.84,0
7ad41305e96a6cab8294cd65891e9a86,rio bonito,SP,2,2,180.0,57.6,237.6,118.8,0
1de62b6f2fd96227629786db492433db,sp,SP,2,2,208.8,28.73,237.53,118.77,0
f9eda05b67bef472deaddbba84aca289,orleans,SC,1,1,185.0,51.79,236.79,236.79,0
751e274377499a8503fd6243ad9c56f6,campinas,SP,1,2,218.0,17.84,235.84,117.92,0
6e2d3e2dc84fb30f6078f39dd3bddd6f,colombo,PR,1,1,219.0,16.28,235.28,235.28,0
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,2,5,167.0,68.25,235.25,47.05,0
3d700782d7818f2c1e0d7a9e9d75fc00,sertanopolis,SP,3,3,149.7,85.41,235.11,78.37,1
9da15f4a4ea758d9eeb49000dbe57e22,osasco,SP,1,1,196.9,37.71,234.61,234.61,1
e0482f2c769468c3bbcd8a01e09d98c5,sao paulo,SP,1,1,189.0,45.4,234.4,234.4,0
3d290fe363c60a77498c1126fd3fb8d3,itapevi,SP,3,3,198.98,35.06,234.04,78.01,0
a4b8d97cd5d3674eeff96abc99d8ed67,sumare,SP,1,1,214.08,19.3,233.38,233.38,0
dd8a29ce82d5c705ba932d81494600a5,sao paulo,SP,2,2,205.75,27.5,233.25,116.63,0
4f0d637c1197fd65405ebd755ac9f86b,taboao da serra,SP,2,2,199.8,32.67,232.47,116.24,0
ccada0ef508e698917a6eab263375905,pato bragado,PR,3,3,172.8,59.16,231.96,77.32,0
e503f22be6a4f456d9851920a5d9c670,sao paulo,SP,2,2,198.9,32.44,231.34,115.67,0
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,3,3,182.7,48.1,230.8,76.93,0
cd52a8efd71af3336b14b5039b951cc1,palhoca,SP,3,3,170.8,59.74,230.54,76.85,0
fc6295add6f51a0936407ead70c1001d,sao paulo,SP,1,4,160.0,70.52,230.52,57.63,0
d8dd176509baa37f359644d082bf7f7b,sao caetano do sul,SP,2,2,198.0,31.9,229.9,114.95,2
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,2,2,196.0,33.64,229.64,114.82,0
6f835fd4be26989b1b064399da346143,curitiba,PR,2,2,197.8,31.45,229.25,114.63,0
2cb4700db635baa1c0d4f90ed27b6669,curitiba,PR,2,2,199.8,28.92,228.72,114.36,0
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,2,2,199.98,28.28,228.26,114.13,0
2ea0861cc19e94cad86438c984c52da4,sao paulo,SP,6,6,165.6,62.45,228.05,38.01,0
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,2,3,174.7,52.97,227.67,75.89,0
f35becee938e982bd615edf8ef12bcfb,alvares machado,SP,6,6,148.59,78.22,226.81,37.8,0
1d1bbb8ac1581824986f582583fff01d,indaial,SC,4,4,166.88,59.59,226.47,56.62,1
f356c348fbc8df6a882823e21f5ce8b7,canoas,RS,2,2,195.18,30.47,225.65,112.83,0
939f6e231201f26803cb5c3a3d2940b3,bauru,SP,3,4,130.6,95.02,225.62,56.41,0
1cbdc7cf130a41fd13a3c2a7d2fcfda7,lambari,MG,2,2,165.8,59.81,225.61,112.81,0
f92d8c817434bd2d84d4e9c61322b7fa,sorocaba,SP,5,5,174.84,50.77,225.61,45.12,1
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,1,1,209.0,16.21,225.21,225.21,0
c747d5b92c7648417faea95d36d763e8,pacatuba,CE,1,1,139.0,85.75,224.75,224.75,0
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,3,4,180.6,44.08,224.68,56.17,0
651530bf5c607240ccdd89a30c9c9712,ipira,BA,1,1,199.9,24.55,224.45,224.45,0
377bc18334c78dd2f1535ef22a3ad225,sao jose dos pinhais,PR,1,1,135.98,88.46,224.44,224.44,0
c32fc744b9160ac853450488e3cfea93,ribeirao preto,SP,3,3,185.7,37.82,223.52,74.51,0
f5403d3f50089112c4eed37928b7f622,fernandopolis,SP,2,2,190.8,32.4,223.2,111.6,0
c5e60e39c0f42b8e827daa13cff74afa,sao paulo,SP,6,8,134.0,89.1,223.1,27.89,1
9e7c5f4d7770eab65738cca38f9efccf,sao paulo,SP,2,2,184.8,38.08,222.88,111.44,0
4d9fea3499bdc22aa4da4e339365f215,sao paulo,SP,2,2,192.54,30.2,222.74,111.37,0
747c1cdcd1737dcfbd1547f6eb6f2cf3,ibitinga,SP,2,2,193.1,29.27,222.37,111.19,0
52f6f9f13ba19504c02781132a049e75,curitiba,PR,1,1,199.0,23.13,222.13,222.13,0
e9874ae10b2d60d43917b6bbfa13a599,rolandia,PR,1,1,199.0,23.1,222.1,222.1,0
b7e1750c1157341d2abd0251e07c186b,sao paulo,SP,3,4,159.6,60.96,220.56,55.14,0
717b78b0950b51ed00b1471d858b0edc,alambari,SP,5,5,138.6,81.15,219.75,43.95,1
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,4,4,178.0,41.62,219.62,54.91,0
5db42a6cd9bf1bf0d3aab9582767f168,vitoria,ES,1,1,200.0,19.33,219.33,219.33,0
3289d8c3eef4873f91ce0b1343c0dd58,praia grande,SP,1,1,199.99,19.28,219.27,219.27,0
dda37071807e404c5bb2a1590c66326f,sao paulo,SP,1,1,199.99,19.28,219.27,219.27,0
9cea4682e16655f7da87f406902e989e,araucaria,PR,4,9,87.76,131.47,219.23,24.36,0
f26d70155c2b6326fcfa1780c8c684e4,presidente getulio,SC,1,1,202.89,16.17,219.06,219.06,0
c360e4787614ed31ac7a2f95d3b22dc6,lencois paulista,SP,1,1,188.9,30.05,218.95,218.95,0
ca7c6bd577e559472af1c699de9e764e,sao bernardo do campo,SP,6,8,148.0,70.82,218.82,27.35,0
a3b0df0065e264a91b7bbf5f844af5cd,sao bernardo do capo,SP,2,2,186.69,32.06,218.75,109.38,0
99a25c39b28a74d1151c35c18d178292,sao paulo,SP,1,6,173.94,44.76,218.7,36.45,0
dbc51f5e45d654ecc16cb68e6817ecea,franca,SP,1,1,199.99,18.14,218.13,218.13,0
3a79f35a2344ede41af21267f61d5ec6,campinas,SP,1,1,186.0,31.71,217.71,217.71,0
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,SP,1,1,199.0,18.0,217.0,217.0,0
213fafb0ca06fb3d5886579c2565791b,sete lagoas,MG,3,3,189.7,27.16,216.86,72.29,0
818d28f936e791926d33bcb6ee94ef79,sao paulo,SP,5,5,139.5,77.2,216.7,43.34,0
f307937c1bb287c3efc2a514b94b0d1d,araxa,MG,1,1,189.99,26.61,216.6,216.6,0
63272377184e969942f7fff221be858d,sao paulo,SP,2,2,149.7,66.53,216.23,108.12,0
61f159ef6da2d441951d2c0efa719362,serra,ES,3,3,154.97,61.01,215.98,71.99,0
bdf0d02d36a1d839d0c39c4a887cdd49,birigui,SP,5,7,120.0,95.95,215.95,30.85,0
039b29ff3b3473435d0cd59040575de9,ribeirao pires,SP,9,9,114.9,100.65,215.55,23.95,0
bd4ff04377f974574f7f0bf9d6ce7dde,santa maria da serra,SP,4,4,164.96,50.14,215.1,53.78,1
c04d70d515d15a7e3db3a73320598566,niteroi,RJ,3,4,158.2,56.62,214.82,53.71,0
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,1,1,199.0,15.56,214.56,214.56,0
5659d77e8d90378e39b960ad5956f64e,taubate,SP,2,2,182.48,30.65,213.13,106.57,1
78ba5933c21686d1c2f64669c8c459e7,mogi das cruzes,SP,2,2,191.8,20.77,212.57,106.29,0
c353f8fc0ce8344999f17d578eb69a5e,porto alegre,RS,2,2,175.98,36.59,212.57,106.29,0
19484c79cef6c062cb177aa4ef2fcc3c,valinhos,SP,1,1,201.9,10.16,212.06,212.06,1
98dddbc4601dd4443ca174359b237166,sarandi,PR,2,2,158.0,53.67,211.67,105.84,0
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,MG,3,3,143.7,67.2,210.9,70.3,0
fedf2c1386e137f296b3bbf3b635e69d,sao paulo,SP,2,5,131.74,79.16,210.9,42.18,0
b906dd0e57f282c7089171b6ed07982e,parana,PR,2,2,175.0,35.75,210.75,105.38,0
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,4,4,129.46,81.11,210.57,52.64,0
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,5,5,145.0,65.44,210.44,42.09,1
22c32ec35d0116ef02c281798a25bf8b,maringa,PR,4,6,119.58,90.43,210.01,35.0,0
6ba4733aa33f6386e9fb0c0fd3993b38,torres,RS,3,3,149.79,60.09,209.88,69.96,0
4bcec44888b30ba9001234c534716d3f,santo andre,SP,5,5,146.0,63.23,209.23,41.85,0
7d7866a99a8656a42c7ff6352a433410,sao paulo,SP,5,5,147.89,59.49,207.38,41.48,0
b00af24704019bd2e1b335e70ad11f7c,salvador,BA,1,1,189.0,18.25,207.25,207.25,0
119c7f1a00ef43fad0e57604e76a747c,sao paulo,SP,2,2,189.8,17.02,206.82,103.41,0
0b64bcdb0784abc139af04077d49a20e,canoas,RS,4,4,137.6,68.21,205.81,51.45,0
0692610d8abe24f287e9fae90ea0bbee,sao paulo,SP,4,4,173.99,31.73,205.72,51.43,1
d9c349beabc06aa6ff1c6d68b5e9e22e,sao paulo,SP,1,1,168.1,37.55,205.65,205.65,0
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,PR,1,1,189.9,15.5,205.4,205.4,0
bd0a1b0aadca9a83d9304f7e8ff5fbd5,sao paulo,SP,4,4,150.6,54.59,205.19,51.3,0
7adbd3210a7b3cc2235e225eef33574d,sao paulo,SP,3,3,131.9,72.96,204.86,68.29,0
7cf4ea70955b00d6b3c22542598e2715,sao paulo,SP,1,1,189.9,14.91,204.81,204.81,0
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,1,1,178.99,25.77,204.76,204.76,0
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,1,1,180.0,24.06,204.06,204.06,0
698f5fa55a5f73d0740e9d9a773e8093,rio de janeiro,RJ,4,6,120.0,83.99,203.99,34.0,0
5a9b3bcab695173c820e53934574ae80,salto,SP,1,1,139.0,64.77,203.77,203.77,0
87f3e35268860433e13d577825aada95,bom jesus dos perdoes,SP,3,3,161.7,41.78,203.48,67.83,0
aae5953b9edddf14749c0d65d60eb4b9,belo horizonte,MG,2,2,173.0,29.9,202.9,101.45,0
686886775c8f6b1191c7b953fb52708c,pedreira,SP,1,1,189.0,13.62,202.62,202.62,0
bb3dca718920a4d7ec3cc9ffb025108b,sao paulo,SP,2,3,108.0,93.7,201.7,67.23,0
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,PR,1,1,161.0,40.34,201.34,201.34,0
0ade5cc4a305ed7093a23f68ca47519c,curitiba,PR,2,2,158.88,42.39,201.27,100.64,0
a4e634166243bbb3a13fa584463fa468,osasco,SP,2,2,155.55,45.63,201.18,100.59,0
5def4c3732941a971cba8fdee992ede1,sao paulo,SP,5,6,134.8,66.24,201.04,33.51,0
78813699ffac347fe27dba345a5f1551,bento goncalves,RS,1,1,152.42,48.12,200.54,200.54,0
51a04a8a6bdcb23deccc82b0b80742cf,braganca paulista,SP,1,1,167.99,31.93,199.92,199.92,1
4dc2e811a1760953cb7c6a590b498943,itapui,SP,1,1,175.0,24.84,199.84,199.84,0
c7c7b2682c648339a0e9846bb1023a39,braganca paulista,SP,2,3,168.0,31.68,199.68,66.56,0
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,1,1,180.0,19.36,199.36,199.36,0
e1643dff33666ca629e3644c02738179,sao paulo,SP,3,3,170.0,29.31,199.31,66.44,0
9dd459b29a14bf89d47183cf2cd0e4c7,sao paulo,SP,2,2,180.0,18.82,198.82,99.41,1
b9de031b671cd48b28fae9d828cbf2b4,sao paulo,SP,1,1,155.32,43.37,198.69,198.69,0
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,1,1,178.9,18.82,197.72,197.72,0
57df9869a600bd6b7c405f2a862eccfb,santa rita do sapucai,MG,5,5,125.0,72.21,197.21,39.44,0
52a50b42accf164f9f019941e5759d9b,monte alegre do sul,SP,4,4,139.96,57.06,197.02,49.26,1
d2df77822373f19934e87694d8640767,arapongas,PR,2,2,155.9,40.5,196.4,98.2,0
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,1,1,180.0,16.11,196.11,196.11,0
15ac3c501e2599e4917316fde5c5669a,sao paulo,SP,1,1,144.2,51.61,195.81,195.81,0
9c57bc60cfad5ee62d35d3f1ce4593a1,curitiba,PR,1,1,180.0,15.43,195.43,195.43,1
fa5fdc4e4bb6bd1009ad0e4ac4096562,santo andre,SP,1,1,161.99,32.86,194.85,194.85,0
6a53b90c3ad9e0b56d9fe5c69165fff5,curitiba,PR,2,4,139.78,55.0,194.78,48.7,0
56f413900b5166ab4d730e9ac0b12cb0,sorocaba,SP,3,3,151.79,42.45,194.24,64.75,0
7c9130f5f3729edd32aa059141d92484,garca,SP,3,4,126.0,67.15,193.15,48.29,0
3ea08c48e851106d2f584349daba335f,barbacena,MG,1,1,170.0,22.94,192.94,192.94,0
533d46c1b06970e99f09523a61df4972,itapetininga,SP,2,2,159.98,32.64,192.62,96.31,0
4bde6149c15cf7e177b36fa060dd6de8,carazinho,RS,2,2,159.8,32.66,192.46,96.23,0
ea846a0e7ad98a741783e886d89dfa44,aracatuba,SP,2,3,137.0,55.26,192.26,64.09,0
0e72c1a751b496722a6cb1f10653b62a,sao paulo,SP,3,3,140.8,51.3,192.1,64.03,0
2a7c6c0b0d5efde2bf75ec1e1cec2d41,maringa,PR,3,3,147.6,44.44,192.04,64.01,0
657969cca82e884d272385ec0ef06edd,estancia velha,RS,3,3,139.7,51.86,191.56,63.85,0
6902157ee16728322d61a1321fa79e58,sao paulo,SP,2,2,159.8,31.63,191.43,95.72,0
044668ccd5316b12a7cf0d54a156e3e9,osasco,SP,3,4,137.8,53.55,191.35,47.84,0
ec2e006556300a79a5a91e4876ab3a56,sao paulo,SP,4,8,125.2,66.04,191.24,23.91,3
a9b533a26e898b12e8b8d4c07279bf4d,rio de janeiro,RJ,4,4,119.6,71.46,191.06,47.77,0
dd9661d3cda1e6feb237f0c4d8b26f2e,campos novos,SC,1,1,174.0,16.98,190.98,190.98,0
fc5a0d7a310a7a41abf86a458585ff2b,sao paulo,SP,2,2,162.8,27.36,190.16,95.08,0
a154d7316f158bb42e6fa18bbe3afd3a,sao paulo,SP,2,2,139.8,50.33,190.13,95.07,1
26e13b6ff5b641b329e5524241ee2c93,franca,SP,4,4,119.7,69.98,189.68,47.42,0
8fbe2ee446b97e128471be4ce983dc0d,sorocaba,SP,3,3,148.5,40.0,188.5,62.83,1
05ca864204d09595ae591b93ea9cf93d,barueri,SP,1,1,179.9,8.52,188.42,188.42,1
4bc3d93e4a5f88a598d3d8ce4ae510b3,sao paulo,SP,1,1,169.0,19.28,188.28,188.28,0
5566627eab3fe93fd6ee08798226101a,sao jose dos pinhais,PR,5,5,85.5,102.31,187.81,37.56,0
782f78b632a43875dd5b53e3e49c9564,campinas,SP,2,3,146.01,41.56,187.57,62.52,0
98e164d549402270247f3c96a1a158ef,sao paulo,SP,2,2,162.7,24.72,187.42,93.71,0
578fa3a9cb6b6dceab39231ad59cdaca,fortaleza,CE,3,3,150.0,37.2,187.2,62.4,1
ef728fa1f17436c91ed1ccd03dcf9631,jau,SP,3,4,128.7,58.12,186.82,46.71,0
c8143b3069f6746a77421b5ce30a450c,abadia de goias,GO,1,1,142.47,43.41,185.88,185.88,0
83c8aafbefb034674a70de0eac5b8954,francisco beltrao,PR,2,2,134.9,50.97,185.87,92.94,0
44ed138eca6214d572ce1d813fb0049b,canoas,RS,2,3,129.79,56.01,185.8,61.93,0
7178e1eaa97257d8b6d4b80efd77a025,tatui,SP,1,1,167.9,16.81,184.71,184.71,0
2ec6e37d992a95eaddb3369dcbcc76d9,porto alegre,RS,2,2,159.8,24.14,183.94,91.97,0
5bc237df65098fe211bb4818f4d26d78,uberlandia,MG,2,2,126.8,57.09,183.89,91.95,0
0daf5180aa44356f60f8effa533b55a2,goiania,GO,2,2,144.8,38.83,183.63,91.82,1
ff82e8873fba613f2261a9acc896fd84,itabira,MG,4,4,124.6,58.93,183.53,45.88,0
6e85dc5ecd97a61094b89b046a509d8e,marapoama,SP,1,1,169.9,12.69,182.59,182.59,0
695051e2981c8b19e77cafe450d5bdf3,osasco,SP,1,1,169.76,12.69,182.45,182.45,0
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,2,2,133.8,48.59,182.39,91.2,1
8cb7c5ddf41f4d506eba76e9a4702a25,anapolis,GO,2,2,138.0,44.37,182.37,91.19,0
aa2640d851ec322526f1295bbeb20092,sao paulo,SP,1,2,159.98,22.36,182.34,91.17,0
